subject_ids,date,time,hour,location,temp_F,temp_C,choice,how_many,age,sex,bear_adults,bear_cubs,cam_interaction,activity,gun present
51221146,2020-08-06,13:35:40,13:00:00,Camera 5 Subjects,80,27,HUMAN,2,NA,NA,NA,NA,NA,non-motor,N
51221147,2020-08-06,14:20:22,14:00:00,Camera 5 Subjects,82,28,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221148,2020-08-06,14:22:27,14:00:00,Camera 5 Subjects,82,28,HUMAN,2,NA,NA,NA,NA,NA,non-motor,N
51221149,2020-08-06,19:16:14,19:00:00,Camera 5 Subjects,77,25,HUMAN,2,NA,NA,NA,NA,NA,non-motor,N
51221167,2020-08-07,14:43:08,14:00:00,Camera 5 Subjects,86,30,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
51221168,2020-08-07,14:48:52,14:00:00,Camera 5 Subjects,87,31,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221169,2020-08-07,16:23:46,16:00:00,Camera 5 Subjects,87,31,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51272717,2020-08-08,10:24:55,10:00:00,19,,,BEAR,2,Mixed,female/unknown,1,1,N,['MOVING'],
51221170,2020-08-08,9:14:06,9:00:00,Camera 5 Subjects,68,20,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51221171,2020-08-08,9:18:15,9:00:00,Camera 5 Subjects,69,21,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51221172,2020-08-08,14:05:15,14:00:00,Camera 5 Subjects,77,25,HUMAN,6,NA,NA,NA,NA,NA,non-motor,N
51221173,2020-08-08,15:01:51,15:00:00,Camera 5 Subjects,78,26,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221174,2020-08-08,15:34:28,15:00:00,Camera 5 Subjects,80,27,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221175,2020-08-08,16:12:03,16:00:00,Camera 5 Subjects,75,24,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221191,2020-08-08,16:25:49,16:00:00,Camera 5 Subjects,75,24,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221232,2020-08-08,20:36:45,20:00:00,Camera 5 Subjects,73,23,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51221267,2020-08-08,20:55:30,20:00:00,Camera 5 Subjects,73,23,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51221268,2020-08-08,20:59:47,20:00:00,Camera 5 Subjects,73,23,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51221271,2020-08-09,15:58:25,15:00:00,Camera 5 Subjects,84,29,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221275,2020-08-10,13:51:52,13:00:00,Camera 5 Subjects,78,26,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
51221276,2020-08-10,15:27:45,15:00:00,Camera 5 Subjects,77,25,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51221277,2020-08-10,15:32:17,15:00:00,Camera 5 Subjects,77,25,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221279,2020-08-11,9:07:01,9:00:00,Camera 5 Subjects,66,19,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221280,2020-08-11,9:24:59,9:00:00,Camera 5 Subjects,68,20,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51221294,2020-08-11,13:13:45,13:00:00,Camera 5 Subjects,82,28,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221295,2020-08-11,13:19:13,13:00:00,Camera 5 Subjects,84,29,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221296,2020-08-11,19:50:21,19:00:00,Camera 5 Subjects,80,27,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51272107,2020-08-12,9:27:38,9:00:00,Camera 17 Subjects,64,18,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51272108,2020-08-12,10:12:57,10:00:00,Camera 17 Subjects,68,20,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221297,2020-08-12,8:48:03,8:00:00,Camera 5 Subjects,68,20,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221298,2020-08-12,16:14:40,16:00:00,Camera 5 Subjects,82,28,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221299,2020-08-12,19:12:24,19:00:00,Camera 5 Subjects,77,25,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51221301,2020-08-13,14:58:59,14:00:00,Camera 5 Subjects,78,26,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221302,2020-08-13,15:46:48,15:00:00,Camera 5 Subjects,80,27,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221305,2020-08-14,12:04:07,12:00:00,Camera 5 Subjects,80,27,HUMAN,3,NA,NA,NA,NA,NA,non-motor,N
51221310,2020-08-14,14:45:14,14:00:00,Camera 5 Subjects,89,32,HUMAN,3,NA,NA,NA,NA,NA,foot,N
51221362,2020-08-14,18:55:41,18:00:00,Camera 5 Subjects,86,30,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51395218,2020-08-15,14:18:24,14:00:00,Camera 30 Subjects,75,24,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221364,2020-08-15,12:21:37,12:00:00,Camera 5 Subjects,78,26,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221365,2020-08-15,14:39:39,14:00:00,Camera 5 Subjects,80,27,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221366,2020-08-15,16:26:19,16:00:00,Camera 5 Subjects,80,27,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51221367,2020-08-15,16:46:31,16:00:00,Camera 5 Subjects,80,27,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51221369,2020-08-15,17:39:34,17:00:00,Camera 5 Subjects,78,26,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51245280,2020-08-16,22:31:27,22:00:00,10,62,17,BEAR,1,Adult,unknown,1,,N,['MOVING'],
50061960,2020-08-16,18:37:55,18:00:00,18,71,22,BEAR,1,Young,unknown,,1,Y,['INTERACTING'],
51217049,2020-08-16,15:24:54,15:00:00,Camera 2 Subjects,,,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221372,2020-08-16,12:59:15,12:00:00,Camera 5 Subjects,80,27,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221373,2020-08-16,13:23:21,13:00:00,Camera 5 Subjects,78,26,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
51221387,2020-08-16,15:10:44,15:00:00,Camera 5 Subjects,80,27,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221388,2020-08-16,16:32:57,16:00:00,Camera 5 Subjects,77,25,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221389,2020-08-16,17:28:43,17:00:00,Camera 5 Subjects,75,24,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51221393,2020-08-17,14:34:02,14:00:00,Camera 5 Subjects,75,24,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221394,2020-08-17,18:01:52,18:00:00,Camera 5 Subjects,73,23,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221422,2020-08-18,11:13:26,11:00:00,Camera 5 Subjects,69,21,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51221440,2020-08-18,12:25:51,12:00:00,Camera 5 Subjects,71,22,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
51221458,2020-08-18,13:08:04,13:00:00,Camera 5 Subjects,71,22,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
51221459,2020-08-18,13:23:14,13:00:00,Camera 5 Subjects,71,22,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221460,2020-08-18,14:27:08,14:00:00,Camera 5 Subjects,73,23,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
51221466,2020-08-19,15:09:14,15:00:00,Camera 5 Subjects,77,25,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221467,2020-08-19,17:24:00,17:00:00,Camera 5 Subjects,73,23,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221468,2020-08-19,17:32:33,17:00:00,Camera 5 Subjects,73,23,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51272121,2020-08-20,14:28:45,14:00:00,Camera 17 Subjects,64,18,HUMAN,3,NA,NA,NA,NA,NA,foot,N
51272122,2020-08-20,14:47:09,14:00:00,Camera 17 Subjects,64,18,HUMAN,3,NA,NA,NA,NA,NA,foot,N
51221470,2020-08-20,11:11:08,11:00:00,Camera 5 Subjects,75,24,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51221472,2020-08-20,13:28:27,13:00:00,Camera 5 Subjects,73,23,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221486,2020-08-20,17:28:39,17:00:00,Camera 5 Subjects,69,21,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51221487,2020-08-20,17:37:59,17:00:00,Camera 5 Subjects,69,21,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51221488,2020-08-20,19:46:32,19:00:00,Camera 5 Subjects,69,21,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221489,2020-08-21,8:57:43,8:00:00,Camera 5 Subjects,68,20,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51221490,2020-08-21,9:00:35,9:00:00,Camera 5 Subjects,68,20,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51221491,2020-08-21,12:32:21,12:00:00,Camera 5 Subjects,73,23,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221492,2020-08-21,14:08:08,14:00:00,Camera 5 Subjects,75,24,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51245287,2020-08-22,4:57:40,4:00:00,10,62,17,BEAR,1,Unknown,unknown,,,Y,['INTERACTING'],
51272126,2020-08-22,9:32:31,9:00:00,Camera 17 Subjects,62,17,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51272127,2020-08-22,10:00:41,10:00:00,Camera 17 Subjects,64,18,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221493,2020-08-22,12:52:46,12:00:00,Camera 5 Subjects,77,25,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
51246628,2020-08-23,20:38:06,20:00:00,Camera 14 Subjects,73,23,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51272129,2020-08-23,9:23:00,9:00:00,Camera 17 Subjects,62,17,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51272130,2020-08-23,10:03:56,10:00:00,Camera 17 Subjects,64,18,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221496,2020-08-23,10:01:03,10:00:00,Camera 5 Subjects,71,22,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221529,2020-08-23,11:28:49,11:00:00,Camera 5 Subjects,75,24,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221557,2020-08-23,13:15:05,13:00:00,Camera 5 Subjects,78,26,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51221567,2020-08-23,13:18:59,13:00:00,Camera 5 Subjects,78,26,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51221575,2020-08-23,14:14:35,14:00:00,Camera 5 Subjects,80,27,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51221582,2020-08-23,15:42:53,15:00:00,Camera 5 Subjects,82,28,HUMAN,7,NA,NA,NA,NA,NA,foot,N
51221598,2020-08-24,10:37:59,10:00:00,Camera 5 Subjects,75,24,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51221610,2020-08-24,15:21:46,15:00:00,Camera 5 Subjects,82,28,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221615,2020-08-24,17:47:39,17:00:00,Camera 5 Subjects,78,26,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221619,2020-08-25,15:03:46,15:00:00,Camera 5 Subjects,77,25,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221621,2020-08-25,15:54:43,15:00:00,Camera 5 Subjects,77,25,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
51221622,2020-08-25,16:18:27,16:00:00,Camera 5 Subjects,77,25,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
51221637,2020-08-25,17:33:47,17:00:00,Camera 5 Subjects,73,23,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221638,2020-08-25,17:43:13,17:00:00,Camera 5 Subjects,73,23,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51395227,2020-08-26,12:52:06,12:00:00,Camera 30 Subjects,66,19,HUMAN,4,NA,NA,NA,NA,NA,foot,N
51221639,2020-08-26,15:55:59,15:00:00,Camera 5 Subjects,75,24,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221640,2020-08-26,17:16:49,17:00:00,Camera 5 Subjects,75,24,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221642,2020-08-27,9:13:06,9:00:00,Camera 5 Subjects,71,22,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
51221644,2020-08-27,9:26:30,9:00:00,Camera 5 Subjects,71,22,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
51221645,2020-08-27,15:42:00,15:00:00,Camera 5 Subjects,78,26,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221647,2020-08-27,15:56:57,15:00:00,Camera 5 Subjects,77,25,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221686,2020-08-27,16:20:02,16:00:00,Camera 5 Subjects,77,25,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221738,2020-08-27,16:27:07,16:00:00,Camera 5 Subjects,77,25,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221777,2020-08-27,16:35:05,16:00:00,Camera 5 Subjects,77,25,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221842,2020-08-28,12:11:19,12:00:00,Camera 5 Subjects,69,21,HUMAN,2,NA,NA,NA,NA,NA,foot,N
50062157,2020-08-29,21:31:53,21:00:00,18,60,16,BEAR,2,Young,unknown,,2,N,['MOVING'],
50062171,2020-08-29,21:32:29,21:00:00,18,60,16,BEAR,1,Adult,unknown,1,,Y,['INTERACTING'],
51245057,2020-08-29,9:21:38,9:00:00,9,59,15,BEAR,1,Adult,unknown,1,,N,['MOVING'],
51221948,2020-08-29,11:56:11,11:00:00,Camera 5 Subjects,64,18,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51221966,2020-08-29,14:20:01,14:00:00,Camera 5 Subjects,66,19,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
51222009,2020-08-29,15:21:43,15:00:00,Camera 5 Subjects,68,20,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51282450,2020-08-30,19:16:30,19:00:00,4,,,BEAR,1,Adult,unknown,1,,Y,['INTERACTING'],
51272141,2020-08-30,13:57:16,13:00:00,Camera 17 Subjects,60,16,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51272144,2020-08-30,15:09:37,15:00:00,Camera 17 Subjects,60,16,HUMAN,4,NA,NA,NA,NA,NA,foot,N
51272146,2020-08-30,16:30:27,16:00:00,Camera 17 Subjects,60,16,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51272147,2020-08-30,16:57:52,16:00:00,Camera 17 Subjects,60,16,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51395230,2020-08-30,18:56:57,18:00:00,Camera 30 Subjects,59,15,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51222036,2020-08-30,9:36:06,9:00:00,Camera 5 Subjects,62,17,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51222071,2020-08-30,10:59:14,10:00:00,Camera 5 Subjects,64,18,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51222112,2020-08-30,12:35:13,12:00:00,Camera 5 Subjects,68,20,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51222158,2020-08-30,13:46:55,13:00:00,Camera 5 Subjects,68,20,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51222193,2020-08-30,15:10:18,15:00:00,Camera 5 Subjects,71,22,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51222245,2020-08-30,15:30:32,15:00:00,Camera 5 Subjects,69,21,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51222297,2020-08-30,15:58:35,15:00:00,Camera 5 Subjects,68,20,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51222333,2020-08-30,17:05:41,17:00:00,Camera 5 Subjects,66,19,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51272151,2020-08-31,13:41:16,13:00:00,Camera 17 Subjects,62,17,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51222368,2020-08-31,10:40:23,10:00:00,Camera 5 Subjects,66,19,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51222369,2020-08-31,12:43:31,12:00:00,Camera 5 Subjects,69,21,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51222439,2020-08-31,18:15:45,18:00:00,Camera 5 Subjects,68,20,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51222567,2020-08-31,18:19:22,18:00:00,Camera 5 Subjects,60,16,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51285894,2020-09-01,18:49:18,18:00:00,25,62,17,BEAR,1,Adult,unknown,1,,N,['MOVING'],
51222612,2020-09-01,11:47:36,11:00:00,Camera 5 Subjects,68,20,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51222664,2020-09-01,12:13:00,12:00:00,Camera 5 Subjects,69,21,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50062223,2020-09-02,22:30:43,22:00:00,18,69,21,BEAR,1,Adult,female,1,,N,['MOVING'],
51395234,2020-09-02,17:39:23,17:00:00,Camera 30 Subjects,69,21,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51222682,2020-09-02,15:41:39,15:00:00,Camera 5 Subjects,78,26,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51222717,2020-09-02,15:56:47,15:00:00,Camera 5 Subjects,77,25,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51222757,2020-09-02,16:06:14,16:00:00,Camera 5 Subjects,77,25,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51222839,2020-09-02,16:20:16,16:00:00,Camera 5 Subjects,77,25,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
51222853,2020-09-02,18:43:06,18:00:00,Camera 5 Subjects,71,22,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
51216438,2020-09-03,14:33:19,14:00:00,Camera 1 Subjects,62,17,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51218113,2020-09-03,13:43:37,13:00:00,Camera 3 Subjects,59,15,HUMAN,4,NA,NA,NA,NA,NA,foot,N
51222885,2020-09-03,9:37:22,9:00:00,Camera 5 Subjects,62,17,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51222944,2020-09-03,19:20:45,19:00:00,Camera 5 Subjects,,,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51245302,2020-09-04,14:17:11,14:00:00,10,66,19,BEAR,1,Adult,unknown,1,,Y,"['MOVING', 'INTERACTING']",
51244937,2020-09-04,20:28:12,20:00:00,8,62,17,BEAR,1,Adult,unknown,1,,N,['MOVING'],
51245058,2020-09-04,23:39:14,23:00:00,9,53,12,BEAR,1,Adult,male,1,,N,['MOVING'],
51245523,2020-09-04,13:22:24,13:00:00,Camera 11 Subjects,60,16,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51245524,2020-09-04,14:07:05,14:00:00,Camera 11 Subjects,53,12,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51245525,2020-09-04,14:09:48,14:00:00,Camera 11 Subjects,53,12,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51245739,2020-09-04,14:07:05,14:00:00,Camera 12 Subjects,53,12,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51245863,2020-09-04,12:14:35,12:00:00,Camera 13 Subjects,62,17,HUMAN,3,NA,NA,NA,NA,NA,foot,N
51246639,2020-09-04,10:59:09,10:00:00,Camera 14 Subjects,64,18,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51246640,2020-09-04,11:01:41,11:00:00,Camera 14 Subjects,64,18,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51272159,2020-09-04,17:27:47,17:00:00,Camera 17 Subjects,62,17,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51272160,2020-09-04,17:55:30,17:00:00,Camera 17 Subjects,62,17,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51222997,2020-09-04,10:40:58,10:00:00,Camera 5 Subjects,62,17,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51223012,2020-09-04,11:49:48,11:00:00,Camera 5 Subjects,66,19,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51223050,2020-09-04,12:10:56,12:00:00,Camera 5 Subjects,66,19,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51223119,2020-09-04,12:22:03,12:00:00,Camera 5 Subjects,68,20,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
51223137,2020-09-04,12:41:55,12:00:00,Camera 5 Subjects,68,20,HUMAN,1,NA,NA,NA,NA,NA,non-motor,N
51223189,2020-09-04,13:38:02,13:00:00,Camera 5 Subjects,69,21,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51223242,2020-09-04,18:34:15,18:00:00,Camera 5 Subjects,68,20,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50062239,2020-09-05,0:25:14,0:00:00,18,57,14,BEAR,1,Adult,unknown,1,,N,['MOVING'],
50062242,2020-09-05,0:25:26,0:00:00,18,57,14,BEAR,3,Young,unknown,,3,N,['MOVING'],
51245060,2020-09-05,3:08:22,3:00:00,9,53,12,BEAR,1,Adult,unknown,1,,N,['MOVING'],
51272161,2020-09-05,13:57:52,13:00:00,Camera 17 Subjects,62,17,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51272162,2020-09-05,14:41:28,14:00:00,Camera 17 Subjects,64,18,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51272762,2020-09-05,8:45:51,8:00:00,Camera 19 Subjects,,,HUMAN,3,NA,NA,NA,NA,NA,foot,N
51217067,2020-09-05,10:14:46,10:00:00,Camera 2 Subjects,,,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51223243,2020-09-05,9:34:34,9:00:00,Camera 5 Subjects,62,17,HUMAN,3,NA,NA,NA,NA,NA,foot,N
51223295,2020-09-05,9:37:07,9:00:00,Camera 5 Subjects,75,24,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51229583,2020-09-05,13:18:48,13:00:00,Camera 7 Subjects,60,16,HUMAN,3,NA,NA,NA,NA,NA,foot,N
51257060,2020-09-06,8:58:55,8:00:00,Camera 15 Subjects,59,15,HUMAN,3,NA,NA,NA,NA,NA,foot,N
51257066,2020-09-06,9:02:46,9:00:00,Camera 15 Subjects,59,15,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51271403,2020-09-06,9:31:33,9:00:00,Camera 16 Subjects,64,18,HUMAN,3,NA,NA,NA,NA,NA,foot,N
51272164,2020-09-06,9:09:44,9:00:00,Camera 17 Subjects,55,13,HUMAN,1,NA,NA,NA,NA,NA,foot,N
50062299,2020-09-06,10:02:22,10:00:00,Camera 18 Subjects,62,17,HUMAN,3,NA,NA,NA,NA,NA,foot,N
51228358,2020-09-06,12:36:27,12:00:00,Camera 6 Subjects,64,18,HUMAN,3,NA,NA,NA,NA,NA,foot,N
51228364,2020-09-06,12:56:01,12:00:00,Camera 6 Subjects,66,19,HUMAN,3,NA,NA,NA,NA,NA,foot,N
51245329,2020-09-11,13:40:35,13:00:00,Camera 10 Subjects,68,20,HUMAN,2,NA,NA,NA,NA,NA,foot,N
51274597,2020-09-13,9:05:05,9:00:00,Camera 20 Subjects,57,14,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51274598,2020-09-13,9:05:22,9:00:00,Camera 20 Subjects,57,14,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51282456,2020-09-13,12:23:19,12:00:00,Camera 4 Subjects,,,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51244957,2020-09-15,9:19:00,9:00:00,Camera 8 Subjects,64,18,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51228515,2020-09-16,10:04:21,10:00:00,Camera 6 Subjects,62,17,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51274966,2020-09-17,12:30:23,12:00:00,Camera 22 Subjects,73,23,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51274978,2020-09-17,12:49:22,12:00:00,Camera 22 Subjects,73,23,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51286094,2020-09-17,13:50:30,13:00:00,Camera 25 Subjects,57,14,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51286100,2020-09-17,13:52:10,13:00:00,Camera 25 Subjects,57,14,HUMAN,1,NA,NA,NA,NA,NA,foot,N
51296222,2020-09-18,2:29:03,2:00:00,Camera 27 Subjects,57,14,HUMAN,2,NA,NA,NA,NA,NA,foot,N
